1.045,-5.35168176637e-07
1.05,-5.04587141362e-07
1.055,-4.72986760001e-07
1.06,-4.41386348973e-07
1.065,-4.08766562191e-07
1.07,-3.77166151163e-07
1.075,-3.44546394049e-07
1.08,-3.11926607267e-07
1.085,-2.79306820485e-07
1.09,-2.46687048536e-07
1.095,-2.14067276588e-07
1.1,-1.80428128886e-07
1.105,-1.47808356938e-07
1.11,-1.14169216653e-07
1.115,-7.95107006136e-08
1.12,-4.58715603284e-08
1.125,-1.22324163348e-08
1.13,2.24260959957e-08
1.135,5.70846083263e-08
1.14,9.17431206569e-08
1.145,1.27421005033e-07
1.15,1.62079513655e-07
1.155,1.97757383197e-07
1.16,2.33435267573e-07
1.165,2.69113151949e-07
1.17,3.04791036325e-07
1.175,3.41488266787e-07
1.18,3.77166151163e-07
1.185,4.13863411293e-07
1.19,4.50560641755e-07
1.195,4.88277277639e-07
1.2,5.24974537768e-07
1.205,5.62691143984e-07
1.21,6.00407750201e-07
1.215,6.38124356417e-07
1.22,6.75840962633e-07
1.225,7.14576944602e-07
1.23,7.52293550819e-07
1.235,7.91029532788e-07
1.24,8.29765574093e-07
1.245,8.69520872482e-07
1.25,9.08256854452e-07
1.255,9.48012212176e-07
1.26,9.87767569899e-07
1.265,1.02752292762e-06
1.27,1.06727834468e-06
1.275,1.10703364307e-06
1.28,1.14780831721e-06
1.285,1.18858311003e-06
1.29,1.22935778417e-06
1.295,1.27013257698e-06
1.3,1.31090725112e-06
1.305,1.35168192527e-06
1.31,1.39347609383e-06
1.315,1.43527014373e-06
1.32,1.47706419362e-06
1.325,1.51885836219e-06
1.33,1.56065241209e-06
1.335,1.60244646198e-06
1.34,1.64525988763e-06
1.345,1.68807343195e-06
1.35,1.72986748185e-06
1.355,1.7726809075e-06
1.36,1.81549445182e-06
1.365,1.85830787747e-06
1.37,1.90214067887e-06
1.375,1.94495410452e-06
1.38,1.98878690593e-06
1.385,2.03160045025e-06
1.39,2.07543313298e-06
1.395,2.11926605306e-06
1.4,2.16309897313e-06
1.405,2.20693165586e-06
1.41,2.25076457594e-06
1.415,2.29459725867e-06
1.42,2.33843017875e-06
1.425,2.38226309882e-06
1.43,2.42711515731e-06
1.435,2.47094807738e-06
1.44,2.51478076012e-06
1.445,2.55963305594e-06
1.45,2.60346573868e-06
1.455,2.6483180345e-06
1.46,2.69215095458e-06
1.465,2.73700301307e-06
1.47,2.78083593314e-06
1.475,2.82568799163e-06
1.48,2.8695209117e-06
1.485,2.91437297019e-06
1.49,2.95820589026e-06
1.495,3.00305818609e-06
1.5,3.04689086883e-06
1.505,3.09174316465e-06
1.51,3.13557584739e-06
1.515,3.17940876746e-06
1.52,3.22324168753e-06
1.525,3.26707437027e-06
1.53,3.31090729034e-06
1.535,3.35473997308e-06
1.54,3.39857289315e-06
1.545,3.44240581322e-06
1.55,3.4852191202e-06
1.555,3.52905204028e-06
1.56,3.57186534726e-06
1.565,3.61467889158e-06
1.57,3.6574924359e-06
1.575,3.70030574288e-06
1.58,3.74209991145e-06
1.585,3.78491345577e-06
1.59,3.82670738699e-06
1.595,3.86850155556e-06
1.6,3.91029572412e-06
1.605,3.95208965535e-06
1.61,3.99286421082e-06
1.615,4.03363924098e-06
1.62,4.07441379645e-06
1.625,4.11518835192e-06
1.63,4.15494376898e-06
1.635,4.19469918604e-06
1.64,4.2344546031e-06
1.645,4.27421002016e-06
1.65,4.31294582412e-06
1.655,4.35168210277e-06
1.66,4.39041790673e-06
1.665,4.42813457228e-06
1.67,4.46585123783e-06
1.675,4.50356790338e-06
1.68,4.54026495584e-06
1.685,4.57696248298e-06
1.69,4.61365953543e-06
1.695,4.64933744948e-06
1.7,4.68501536352e-06
1.705,4.71967366447e-06
1.71,4.7543324401e-06
1.715,4.78899074105e-06
1.72,4.82262990359e-06
1.725,4.85626906612e-06
1.73,4.88888909024e-06
1.735,4.92150863969e-06
1.74,4.95310905071e-06
1.745,4.98470946174e-06
1.75,5.01630987277e-06
1.755,5.04689114539e-06
1.76,5.07645280491e-06
1.765,5.10601446443e-06
1.77,5.13557612395e-06
1.775,5.16411817037e-06
1.78,5.19164107839e-06
1.785,5.2191639864e-06
1.79,5.245667756e-06
1.795,5.27217105092e-06
1.8,5.2976556821e-06
1.805,5.32313983861e-06
1.81,5.34760438202e-06
1.815,5.37206940011e-06
1.82,5.39551480511e-06
1.825,5.41794107169e-06
1.83,5.4403668636e-06
1.835,5.46177351709e-06
1.84,5.48216103216e-06
1.845,5.50254854724e-06
1.85,5.52293558764e-06
1.855,5.5412843512e-06
1.86,5.55963311477e-06
1.865,5.57798187834e-06
1.87,5.59429141572e-06
1.875,5.61060142778e-06
1.88,5.62691143984e-06
1.885,5.64220183881e-06
1.89,5.65647309937e-06
1.895,5.66972474682e-06
1.9,5.68297639428e-06
1.905,5.69520890333e-06
1.91,5.70642179928e-06
1.915,5.71763516991e-06
1.92,5.72782892745e-06
1.925,5.7370030719e-06
1.93,5.74617721634e-06
1.935,5.75331308396e-06
1.94,5.76146808999e-06
1.945,5.76758386983e-06
1.95,5.77370012435e-06
1.955,5.77879724046e-06
1.96,5.78287474348e-06
1.965,5.7859326334e-06
1.97,5.788990998e-06
1.975,5.79102974951e-06
1.98,5.79204888792e-06
1.985,5.79306850102e-06
1.99,5.79306850102e-06
1.995,5.79204888792e-06
2.0,5.79001013641e-06
2.005,5.78797138491e-06
2.01,5.78491349499e-06
2.015,5.78083599197e-06
2.02,5.77573887586e-06
2.025,5.77064223443e-06
2.03,5.76452597991e-06
2.035,5.75739058697e-06
2.04,5.75025471936e-06
2.045,5.74108057491e-06
2.05,5.73190643047e-06
2.055,5.72273181134e-06
2.06,5.71151891539e-06
2.065,5.70030601944e-06
2.07,5.68807351039e-06
2.075,5.67482138825e-06
2.08,5.66156974079e-06
2.085,5.64729848024e-06
2.09,5.63200808127e-06
2.095,5.61569806921e-06
2.1,5.59938853183e-06
2.105,5.58205890668e-06
2.11,5.5647297562e-06
2.115,5.54536185422e-06
2.12,5.52599395224e-06
2.125,5.50560643716e-06
2.13,5.48521939676e-06
2.135,5.46381226859e-06
2.14,5.44138647669e-06
2.145,5.41794107169e-06
2.15,5.39449519202e-06
2.155,5.3700306486e-06
2.16,5.34556563051e-06
2.165,5.32008147401e-06
2.17,5.29357817909e-06
2.175,5.26707440949e-06
2.18,5.23955150148e-06
2.185,5.21100898037e-06
2.19,3.03669734863e-06
2.195,8.7155962399e-07
2.2,8.5830785786e-07
2.205,8.45056091731e-07
2.21,8.3282364202e-07
2.215,8.1957187589e-07
2.22,8.07339426179e-07
2.225,7.95107035804e-07
2.23,7.82874645428e-07
2.235,7.69622819963e-07
2.24,7.57390429588e-07
2.245,7.46177355631e-07
2.25,7.33944965255e-07
2.255,7.21712515544e-07
2.26,7.09480125168e-07
2.265,6.98267051211e-07
2.27,6.86034660836e-07
2.275,6.74821586879e-07
2.28,6.62589196503e-07
2.285,6.51376122546e-07
2.29,6.40163107924e-07
2.295,6.27930658213e-07
2.3,6.16717643592e-07
2.305,6.05504569635e-07
2.31,5.94291555013e-07
2.315,5.8409785681e-07
2.32,5.72884782853e-07
2.325,5.61671768231e-07
2.33,5.51478070028e-07
2.335,5.40265055406e-07
2.34,5.30071357202e-07
2.345,5.18858283246e-07
2.35,5.08664644377e-07
2.355,4.98470946174e-07
2.36,4.87257901885e-07
2.365,4.77064233349e-07
2.37,4.66870535146e-07
2.375,4.5667686661e-07
2.38,4.47502544161e-07
2.385,4.37308875626e-07
2.39,4.27115177422e-07
2.395,4.16921508887e-07
2.4,4.07747186437e-07
2.405,3.97553517902e-07
2.41,3.88379195453e-07
2.415,3.79204902671e-07
2.42,3.69011204468e-07
2.425,3.59836911686e-07
2.43,3.50662589236e-07
2.435,3.41488266787e-07
2.44,3.32313974005e-07
2.445,3.23139651556e-07
2.45,3.13965329107e-07
2.455,3.05810412079e-07
2.46,2.96636089629e-07
2.465,2.8746176718e-07
2.47,2.79306820485e-07
2.475,2.70132527703e-07
2.48,2.61977581007e-07
2.485,2.53822634312e-07
2.49,2.44648311862e-07
2.495,2.36493380001e-07
2.5,2.28338433305e-07
2.505,2.2018348661e-07
2.51,2.12028539914e-07
2.515,2.03873593219e-07
2.52,1.95718661357e-07
2.525,1.87563714661e-07
2.53,1.80428128886e-07
2.535,1.72273197024e-07
2.54,1.64118250329e-07
2.545,1.56982664553e-07
2.55,1.48827732692e-07
2.555,1.41692146916e-07
2.56,1.34556575974e-07
2.565,1.26401629279e-07
2.57,1.19266058337e-07
2.575,1.12130479979e-07
2.58,1.0499490162e-07
2.585,9.78593306785e-08
2.59,9.07237523199e-08
2.595,8.35881739614e-08
2.6,7.64526030197e-08
2.605,7.03363929981e-08
2.61,6.32008146395e-08
2.615,5.60652399894e-08
2.62,4.99490299677e-08
2.625,4.28134553176e-08
2.63,3.66972490044e-08
2.635,3.05810389828e-08
2.64,2.34454643327e-08
2.645,1.73292561653e-08
2.65,1.12130479979e-08
2.655,5.09683983047e-09
2.66,-1.01936798927e-09
2.665,-7.13557604079e-09
2.67,-1.32517837446e-08
2.675,-1.93679909849e-08
2.68,-2.54841991523e-08
2.685,-3.16004073197e-08
2.69,-3.66972490044e-08
2.695,-4.28134553176e-08
2.7,-4.89296653392e-08
2.705,-5.40265033155e-08
2.71,-6.01427133371e-08
2.715,-6.52395513134e-08
2.72,-7.03363929981e-08
2.725,-7.64526030197e-08
2.73,-8.15494372875e-08
2.735,-8.66462789722e-08
2.74,-9.17431206569e-08
2.745,-9.68399623416e-08
2.75,-1.01936796609e-07
2.755,-1.07033638294e-07
2.76,-1.12130479979e-07
2.765,-1.17227321663e-07
2.77,-1.22324155931e-07
2.775,-1.27421005033e-07
2.78,-1.31498463547e-07
2.785,-1.36595312648e-07
2.79,-1.41692146916e-07
2.795,-1.45769620264e-07
2.8,-1.50866469365e-07
2.805,-1.54943927879e-07
2.81,-1.59021401227e-07
2.815,-1.64118250329e-07
2.82,-1.68195723677e-07
2.825,-1.72273197024e-07
2.83,-1.76350655538e-07
2.835,-1.80428128886e-07
2.84,-1.85524977988e-07
2.845,-1.89602451335e-07
2.85,-1.93679924683e-07
2.855,-1.96738022277e-07
2.86,-2.00815495625e-07
2.865,-2.04892968973e-07
2.87,-2.0897044232e-07
2.875,-2.13047915668e-07
2.88,-2.16106013262e-07
2.885,-2.2018348661e-07
2.89,-2.23241584204e-07
2.895,-2.27319057551e-07
2.9,-2.31396530899e-07
2.905,-2.34454643327e-07
2.91,-2.37512740921e-07
2.915,-2.41590214269e-07
2.92,-2.44648311862e-07
2.925,-2.4770642429e-07
2.93,-2.50764536718e-07
2.935,-2.54842010066e-07
2.94,-2.5790010766e-07
2.945,-2.60958205253e-07
2.95,-2.64016302847e-07
2.955,-2.67074400441e-07
2.96,-2.70132527703e-07
2.965,-2.73190625297e-07
2.97,-2.75229347137e-07
2.975,-2.78287474398e-07
2.98,-2.81345571992e-07
2.985,-2.84403669586e-07
2.99,-2.86442391426e-07
2.995,-2.89500518688e-07
3.0,-2.92558616282e-07
3.005,-2.94597338122e-07
3.01,-2.97655465383e-07
3.015,-2.99694187223e-07
3.02,-3.02752284817e-07
3.025,-3.04791036325e-07
3.03,-3.06829758165e-07
3.035,-3.09887855759e-07
3.04,-3.11926607267e-07
3.045,-3.13965329107e-07
3.05,-3.16004080614e-07
3.055,-3.19062178208e-07
3.06,-3.21100929716e-07
3.065,-3.23139651556e-07
3.07,-3.25178403064e-07
3.075,-3.27217124904e-07
3.08,-3.29255846744e-07
3.085,-3.31294598252e-07
3.09,-3.33333320092e-07
3.095,-3.34352695845e-07
3.1,-3.36391447353e-07
3.105,-3.38430169193e-07
3.11,-3.40468920701e-07
3.115,-3.41488266787e-07
3.12,-3.43527018295e-07
3.125,-3.45565740135e-07
3.13,-3.46585115889e-07
3.135,-3.48623867396e-07
3.14,-3.49643213483e-07
3.145,-3.5168196499e-07
3.15,-3.52701311077e-07
3.155,-3.54740062584e-07
3.16,-3.55759438338e-07
3.165,-3.57798160178e-07
3.17,-3.58817535932e-07
3.175,-3.59836911686e-07
3.18,-3.60856257772e-07
3.185,-3.6289500928e-07
3.19,-3.63914385034e-07
3.195,-3.6493373112e-07
3.2,-3.65953106874e-07
3.205,-3.66972482627e-07
3.21,-3.67991858381e-07
3.215,-3.69011204468e-07
3.22,-3.70030580221e-07
3.225,-3.71049955975e-07
3.23,-3.72069331729e-07
3.235,-3.73088677815e-07
3.24,-3.74108053569e-07
3.245,-3.75127429323e-07
3.25,-3.75127429323e-07
3.255,-3.76146775409e-07
3.26,-3.77166151163e-07
3.265,-3.78185526917e-07
3.27,-3.78185526917e-07
3.275,-3.79204902671e-07
3.28,-3.80224248757e-07
3.285,-3.80224248757e-07
3.29,-3.81243624511e-07
3.295,-3.81243624511e-07
3.3,-3.82263000265e-07
3.305,-3.82263000265e-07
3.31,-3.83282376018e-07
3.315,-3.83282376018e-07
3.32,-3.84301722105e-07
3.325,-3.84301722105e-07
3.33,-3.84301722105e-07
3.335,-3.85321097859e-07
3.34,-3.85321097859e-07
3.345,-3.85321097859e-07
3.35,-3.85321097859e-07
3.355,-3.86340473612e-07
3.36,-3.86340473612e-07
3.365,-3.86340473612e-07
3.37,-3.86340473612e-07
3.375,-3.86340473612e-07
3.38,-3.86340473612e-07
3.385,-3.86340473612e-07
3.39,-3.86340473612e-07
3.395,-3.86340473612e-07
3.4,-3.86340473612e-07
3.405,-3.86340473612e-07
3.41,-3.86340473612e-07
3.415,-3.86340473612e-07
3.42,-3.86340473612e-07
3.425,-3.86340473612e-07
3.43,-3.86340473612e-07
3.435,-3.85321097859e-07
3.44,-3.85321097859e-07
3.445,-3.85321097859e-07
3.45,-3.85321097859e-07
3.455,-3.84301722105e-07
3.46,-3.84301722105e-07
3.465,-3.84301722105e-07
3.47,-3.83282376018e-07
3.475,-3.83282376018e-07
3.48,-3.83282376018e-07
3.485,-3.82263000265e-07
3.49,-3.82263000265e-07
3.495,-3.81243624511e-07
3.5,-3.81243624511e-07
3.505,-3.80224248757e-07
3.51,-3.80224248757e-07
3.515,-3.79204902671e-07
3.52,-3.79204902671e-07
3.525,-3.78185526917e-07
3.53,-3.77166151163e-07
3.535,-3.77166151163e-07
3.54,-3.76146775409e-07
3.545,-3.75127429323e-07
3.55,-3.75127429323e-07
3.555,-3.74108053569e-07
3.56,-3.73088677815e-07
3.565,-3.72069331729e-07
3.57,-3.72069331729e-07
3.575,-3.71049955975e-07
3.58,-3.70030580221e-07
3.585,-3.69011204468e-07
3.59,-3.67991858381e-07
3.595,-3.66972482627e-07
3.6,-3.65953106874e-07
3.605,-3.6493373112e-07
3.61,-3.63914385034e-07
3.615,-3.6289500928e-07
3.62,-3.61875633526e-07
3.625,-3.60856257772e-07
3.63,-3.59836911686e-07
3.635,-3.58817535932e-07
3.64,-3.57798160178e-07
3.645,-3.56778784424e-07
3.65,-3.55759438338e-07
3.655,-3.54740062584e-07
3.66,-3.5372068683e-07
3.665,-3.52701311077e-07
3.67,-3.50662589236e-07
3.675,-3.49643213483e-07
3.68,-3.48623867396e-07
3.685,-3.47604491643e-07
3.69,-3.46585115889e-07
3.695,-3.44546394049e-07
3.7,-3.43527018295e-07
3.705,-3.42507642541e-07
3.71,-3.40468920701e-07
3.715,-3.39449544947e-07
3.72,-3.38430169193e-07
3.725,-3.36391447353e-07
3.73,-3.35372071599e-07
3.735,-3.33333320092e-07
3.74,-3.32313974005e-07
3.745,-3.31294598252e-07
3.75,-3.29255846744e-07
3.755,-3.28236500658e-07
3.76,-3.2619774915e-07
3.765,-3.25178403064e-07
3.77,-3.23139651556e-07
3.775,-3.21100929716e-07
3.78,-3.20081553962e-07
3.785,-3.18042802454e-07
3.79,-3.17023456368e-07
3.795,-3.14984704861e-07
3.8,-3.1294598302e-07
3.805,-3.11926607267e-07
3.81,-3.09887855759e-07
3.815,-3.07849133919e-07
3.82,-3.06829758165e-07
3.825,-3.04791036325e-07
3.83,-3.02752284817e-07
3.835,-3.01732938731e-07
3.84,-2.99694187223e-07
3.845,-2.97655465383e-07
3.85,-2.95616713876e-07
3.855,-2.93577992035e-07
3.86,-2.92558616282e-07
3.865,-2.90519864774e-07
3.87,-2.88481142934e-07
3.875,-2.86442391426e-07
3.88,-2.84403669586e-07
3.885,-2.82364947746e-07
3.89,-2.80326196238e-07
3.895,-2.78287474398e-07
3.9,-2.76248722891e-07
3.905,-2.74210001051e-07
3.91,-2.72171249543e-07
3.915,-2.70132527703e-07
3.92,-2.68093776195e-07
3.925,-2.66055054355e-07
3.93,-2.64016302847e-07
3.935,-2.61977581007e-07
3.94,-2.599388295e-07
3.945,-2.5790010766e-07
3.95,-2.55861356152e-07
3.955,-2.53822634312e-07
3.96,-2.51783882804e-07
3.965,-2.49745160964e-07
3.97,-2.46687048536e-07
3.975,-2.44648311862e-07
3.98,-2.42609575189e-07
3.985,-2.40570853348e-07
3.99,-2.38532116675e-07
3.995,-2.35474004247e-07
4.0,-2.33435267573e-07
4.005,-2.31396530899e-07
4.01,-2.28338433305e-07
4.015,-2.26299696631e-07
4.02,-2.24260959957e-07
4.025,-2.22222223284e-07
4.03,-2.19164110856e-07
4.035,-2.17125389016e-07
4.04,-2.14067276588e-07
4.045,-2.12028539914e-07
4.05,-2.0998980324e-07
4.055,-2.06931705646e-07
4.06,-2.04892968973e-07
4.065,-2.01834856545e-07
4.07,-1.99796119871e-07
4.075,-1.96738022277e-07
4.08,-1.94699285603e-07
4.085,-1.91641188009e-07
4.09,-1.89602451335e-07
4.095,-1.86544338908e-07
4.1,-1.84505602234e-07
4.105,-1.8144750464e-07
4.11,-1.79408767966e-07
4.115,-1.76350655538e-07
4.12,-1.73292557944e-07
4.125,-1.7125382127e-07
4.13,-1.68195723677e-07
4.135,-1.66156987003e-07
4.14,-1.63098874575e-07
4.145,-1.60040776981e-07
4.15,-1.58002040307e-07
4.155,-1.54943927879e-07
4.16,-1.51885830286e-07
4.165,-1.48827732692e-07
4.17,-1.46788996018e-07
4.175,-1.4373088359e-07
4.18,-1.40672785996e-07
4.185,-1.37614673568e-07
4.19,-1.34556575974e-07
4.195,-1.32517839301e-07
4.2,-1.29459741707e-07
4.205,-1.26401629279e-07
4.21,-1.23343524268e-07
4.215,-1.20285426674e-07
4.22,-1.17227321663e-07
4.225,-1.14169216653e-07
4.23,-1.11111111642e-07
4.235,-1.09072374968e-07
4.24,-1.06014269957e-07
4.245,-1.02956164946e-07
4.25,-9.98980599355e-08
4.255,-9.68399623416e-08
4.26,-9.37818573307e-08
4.265,-9.07237523199e-08
4.27,-8.76656473091e-08
4.275,-8.46075422983e-08
4.28,-8.05300689506e-08
4.285,-7.74719639397e-08
4.29,-7.44138663458e-08
4.295,-7.1355761335e-08
4.3,-6.82976563242e-08
4.305,-6.52395513134e-08
4.31,-6.21814463026e-08
4.315,-5.91233450002e-08
4.32,-5.50458716524e-08
4.325,-5.19877666416e-08
4.33,-4.89296653392e-08
4.335,-4.58715603284e-08
4.34,-4.28134553176e-08
4.345,-3.87359819699e-08
4.35,-3.56778806675e-08
4.355,-3.26197756567e-08
4.36,-2.85423041632e-08
4.365,-2.54841991523e-08
4.37,-2.24260959957e-08
4.375,-1.83486245022e-08
4.38,-1.52905194914e-08
4.385,-1.22324163348e-08
4.39,-8.15494391417e-09
4.395,-5.09683983047e-09
4.4,-2.03873597854e-09
4.405,2.03873597854e-09
4.41,5.09683983047e-09
4.415,9.17431225111e-09
4.42,1.22324163348e-08
4.425,1.63098878283e-08
4.43,1.93679909849e-08
4.435,2.34454643327e-08
4.44,2.65035674893e-08
4.445,3.05810389828e-08
4.45,3.36391439936e-08
4.455,3.77166173414e-08
4.46,4.17940869807e-08
4.465,4.48521919915e-08
4.47,4.89296653392e-08
4.475,5.19877666416e-08
4.48,5.60652399894e-08
4.485,6.01427133371e-08
4.49,6.32008146395e-08
4.495,6.72782879872e-08
4.5,7.1355761335e-08
4.505,7.44138663458e-08
4.51,7.84913322767e-08
4.515,8.25688056244e-08
4.52,8.66462789722e-08
4.525,8.9704383983e-08
4.53,9.37818573307e-08
4.535,9.78593306785e-08
4.54,1.01936796609e-07
4.545,1.06014269957e-07
4.55,1.10091743305e-07
4.555,1.13149848316e-07
4.56,1.17227321663e-07
4.565,1.21304787594e-07
4.57,1.25382268359e-07
4.575,1.29459741707e-07
4.58,1.33537200221e-07
4.585,1.37614673568e-07
4.59,1.41692146916e-07
4.595,1.45769620264e-07
4.6,1.49847093612e-07
4.605,1.53924566959e-07
4.61,1.58002040307e-07
4.615,1.62079513655e-07
4.62,1.66156987003e-07
4.625,1.7023446035e-07
4.63,1.74311933698e-07
4.635,1.78389392212e-07
4.64,1.8246686556e-07
4.645,1.86544338908e-07
4.65,1.90621812255e-07
4.655,1.95718661357e-07
4.66,1.99796119871e-07
4.665,2.03873593219e-07
4.67,2.07951066566e-07
4.675,2.12028539914e-07
4.68,2.16106013262e-07
4.685,2.2120284753e-07
4.69,2.25280320878e-07
4.695,2.29357794225e-07
4.7,2.33435267573e-07
4.705,2.38532116675e-07
4.71,2.42609575189e-07
4.715,2.46687048536e-07
4.72,2.51783882804e-07
4.725,2.55861356152e-07
4.73,2.599388295e-07
4.735,2.65035678601e-07
4.74,2.69113151949e-07
4.745,2.74210001051e-07
4.75,2.78287474398e-07
4.755,2.82364947746e-07
4.76,2.8746176718e-07
4.765,2.91539240528e-07
4.77,2.96636089629e-07
4.775,3.00713562977e-07
4.78,3.05810412079e-07
4.785,3.09887855759e-07
4.79,3.14984704861e-07
